displacement_ccm,power_hp,torque_nm,top_speed_kmh,dry_weight_kg,fuel_capacity_l,seat_height_mm,wheelbase_mm,bore_mm,stroke_mm,compression_ratio,power_weight_ratio,power_rpm,category,cooling,transmission,fuel_system,brand,rating,year
1157.0000,,,,221.0000,20.0000,790.0000,1430.0000,79.0000,59.0000,9.5000,,,Allround,Oil & air,Chain,Carburettor,,3.9000,2005.0000
996.0000,105.5000,90.3000,,210.0000,15.2000,805.0000,,98.0000,66.0000,11.3000,0.5024,8500.0000,Naked bike,Liquid,Chain,Injection,,3.5000,2004.0000
113.0000,,13.0000,,93.0000,6.0000,,1265.0000,,,6.8000,0.1067,,Scooter,Air,,,,3.0000,
49.4000,,,,87.0000,6.0000,775.0000,1330.0000,40.0000,39.3000,10.3000,,,Scooter,Air,,,Piaggio,3.1000,
652.0000,50.0000,60.0000,170.0000,187.0000,17.3000,870.0000,1479.0000,100.0000,83.0000,11.5000,0.2674,6500.0000,Allround,Liquid,Chain,Injection,,3.9000,2004.0000
150.0000,10.7000,,95.0000,135.0000,,,1450.0000,,,,0.0794,9000.0000,Custom / cruiser,Air,,,,,2005.0000
1638.8000,,,,298.0000,17.0300,,1669.0000,101.0000,102.0000,9.8000,,,Custom / cruiser,Oil & air,Belt,Injection,Victory,3.9000,2005.0000
1552.0000,,,,290.0000,17.0000,700.0000,1705.0000,102.0000,95.0000,9.0000,,,Custom / cruiser,Liquid,Shaft,Injection,,3.8000,
1170.0000,98.0000,115.0000,200.0000,199.0000,20.0000,840.0000,1641.0000,101.0000,73.0000,10.0000,0.4925,7000.0000,Allround,Oil & air,Shaft,Injection,BMW,3.6000,2004.0000
124.9000,,9.0000,95.0000,105.0000,,,1285.0000,,,,0.1124,,Scooter,Air,,,,,
49.0000,,3.6000,,75.0000,20.0600,768.0000,1172.0000,40.0000,39.2000,7.2000,0.0428,,Scooter,Air,,,,3.7000,
998.0000,,,,166.0000,18.0000,810.0000,1405.0000,73.4000,59.0000,12.5000,,,Sport,Liquid,Chain,Injection,Suzuki,3.8000,
149.5000,10.7000,,90.0000,130.0000,,,1310.0000,,,,0.0825,,Sport,Air,,,,2.7000,2005.0000
244.3000,,,,76.0000,6.5000,790.0000,1500.0000,72.0000,60.0000,10.3000,,,Scooter,Liquid,,,Piaggio,3.7000,2005.0000
2294.0000,142.0000,200.0000,,320.0000,,740.0000,1695.0000,101.6000,94.3000,8.7000,0.4438,5750.0000,Custom / cruiser,Liquid,Shaft,Injection,Triumph,3.9000,2005.0000
249.0000,,,,137.0000,14.0000,680.0000,1450.0000,72.0000,61.2000,9.0000,,,Allround,,Chain,Carburettor,,3.9000,
349.0000,,,,140.0000,22.0000,730.0000,1470.0000,79.0000,71.2000,9.5000,,,Custom / cruiser,Air,Chain,Carburettor,,3.1000,
124.0000,11.0000,11.7000,108.0000,133.0000,12.5000,770.0000,1355.0000,,,,0.0827,9000.0000,Sport,,Chain,,MZ,3.7000,2005.0000
1474.9000,,,,316.0000,14.0000,700.0000,1700.0000,96.0000,101.0000,8.5000,,,Custom / cruiser,Oil & air,Shaft,Injection,Suzuki,3.7000,
249.0000,,,90.0000,181.0000,,,1625.0000,,,,,,Scooter,Liquid,,,,,2005.0000
1170.0000,61.0000,98.0000,168.0000,238.0000,17.5000,740.0000,1650.0000,101.0000,73.0000,10.0000,0.2563,5000.0000,Custom / cruiser,Oil & air,Shaft,Injection,,3.5000,2004.0000
660.0000,,57.0000,265.5000,175.0000,12.5000,830.0000,1465.0000,,,,0.2114,,Naked bike,,Chain,,,3.4000,
49.0000,,4.0000,,77.0000,5.3000,776.0000,1210.0000,40.0000,39.2000,10.2000,0.0364,,Scooter,Liquid,,,MBK,3.7000,
1507.7000,,,,290.0000,17.0300,,1666.0000,97.0000,102.0000,9.2000,,,Custom / cruiser,Oil & air,Belt,Injection,,3.7000,2005.0000
124.7000,,11.5000,,129.0000,14.0000,760.0000,1375.0000,56.0000,50.6000,7.1000,0.1040,,Sport,Liquid,Chain,Carburettor,Cagiva,3.9000,
199.0000,,,,113.0000,13.0000,810.0000,1405.0000,66.0000,58.2000,9.4000,,,Sport,,Chain,Carburettor,,3.2000,2005.0000
124.0000,15.0000,12.0000,104.6000,149.0000,10.0000,780.0000,1470.0000,57.0000,48.6000,12.3000,0.1007,9500.0000,Scooter,Liquid,,Carburettor,,3.3000,2005.0000
124.7000,9.4000,,95.0000,112.0000,,,1270.0000,,,,0.0838,8000.0000,Sport,Air,Chain,,Veli,,2005.0000
1203.0000,,109.7000,,179.0000,14.0000,765.0000,1320.0000,88.9000,96.8000,10.0000,0.5587,,Naked bike,Air,Belt,Injection,,4.0000,
149.0000,,,95.0000,125.0000,,,1390.0000,,,,0.0911,,Custom / cruiser,Air,,,Veli,,
955.0000,,100.0000,,191.0000,16.6000,815.0000,1426.0000,79.0000,65.0000,12.0000,0.7801,,Sport,Liquid,Chain,Injection,Triumph,3.7000,
49.7000,,,,85.0000,6.0000,930.0000,,40.3000,39.0000,12.0000,,,Enduro / offroad,Liquid,Chain,Carburettor,,3.8000,
123.4000,9.0000,,90.0000,97.0000,8.0000,780.0000,1260.0000,52.5000,57.0000,,0.0928,6000.0000,Scooter,Air,,,,3.7000,2005.0000
996.4000,166.0000,109.0000,300.9000,192.0000,,,,,,13.0000,0.8646,11750.0000,Sport,Liquid,Chain,Injection,,3.6000,2005.0000
49.4000,4.7000,5.5000,48.0000,84.0000,3.2000,,1195.0000,,,,0.0558,7000.0000,Scooter,Air,,,Veli,2.3000,2005.0000
110.0000,5.6000,,65.0000,60.0000,,,1065.0000,,,,0.0938,6000.0000,Enduro / offroad,Air,,,Veli,,2005.0000
398.0000,,,,132.0000,10.0000,935.0000,1485.0000,90.0000,62.6000,11.3000,,,Sport,Liquid,Chain,Carburettor,,3.5000,
49.7000,,,,83.0000,,920.0000,1970.0000,40.3000,39.0000,,,,Super motard,Liquid,Chain,Carburettor,Sherco,2.3000,
49.4000,,,,76.0000,6.5000,750.0000,1300.0000,40.0000,39.3000,10.3000,,,Scooter,Liquid,,,,3.7000,
399.0000,,33.0000,,244.0000,15.5000,,1655.0000,,,,0.1319,,Classic,,,Injection,,3.6000,
996.0000,,90.3000,,197.0000,15.2000,805.0000,,98.0000,66.0000,11.3000,0.5355,,Naked bike,Liquid,Chain,Injection,,3.2000,
124.0000,,,,79.0000,6.6000,775.0000,1245.0000,57.0000,48.8000,9.5000,,,Enduro / offroad,Air,Chain,Carburettor,,3.7000,2005.0000
124.7000,,,95.0000,105.0000,,,1272.0000,,,,0.0893,,Sport,Air,Chain,,,,
175.6000,,13.0000,,134.0000,10.5000,774.0000,1480.0000,62.2000,57.8000,11.0000,0.1101,,Scooter,Liquid,,,,,
124.0000,,,102.0000,138.0000,10.0000,790.0000,1395.0000,57.0000,48.6000,,0.1069,,Scooter,Liquid,,,,3.3000,
1462.0000,,115.0000,,302.0000,14.0000,700.0000,1700.0000,96.0000,101.0000,8.5000,,,Custom / cruiser,Oil & air,Shaft,Injection,,3.8000,2005.0000
400.0000,52.3000,41.0000,,168.0000,16.0000,,1430.0000,,,,0.3113,,Sport,Liquid,Chain,,,3.5000,2005.0000
49.7000,,,,83.0000,,920.0000,1970.0000,40.3000,39.0000,,,,Super motard,Liquid,Chain,Carburettor,,3.2000,2005.0000
124.1000,11.6000,,110.0000,135.0000,16.0000,755.0000,1380.0000,56.5000,49.5000,11.5000,0.0859,,Naked bike,Air,Chain,Carburettor,,3.9000,2004.0000
49.5000,,5.5000,,95.5000,,,,,,,0.0533,,Scooter,Air,Shaft,,Kymco,3.4000,
645.0000,,,,190.0000,22.0000,820.0000,1540.0000,81.0000,62.6000,11.5000,,,Allround,Liquid,Chain,Injection,Suzuki,3.9000,2005.0000
49.5000,5.6000,6.0000,,106.0000,,,,,,,0.0531,7000.0000,Scooter,Liquid,Shaft,,,3.9000,2005.0000
999.0000,,100.0000,,184.0000,15.0000,855.0000,1438.0000,101.0000,62.4000,11.5000,0.6413,,Naked bike,Liquid,Chain,Carburettor,,3.7000,
898.0000,140.8000,100.0000,,198.0000,9.0000,810.0000,1419.0000,88.0000,49.2000,11.0000,0.7111,11500.0000,Sport,Liquid,Chain,,,4.1000,2004.0000
101.7000,,7.6000,,93.0000,,,,,,,0.0847,,Scooter,Air,Shaft,,,,
1670.0000,,150.1000,,240.0000,15.0000,,1525.0000,97.0000,113.0000,8.4000,0.3750,,Naked bike,Air,Chain,Injection,Yamaha,3.8000,
49.5000,5.1000,5.5000,,119.0000,,,,,,,0.0428,7000.0000,Scooter,Air,Shaft,,,3.0000,2005.0000
86.0000,,5.5000,,61.0000,4.9000,,1055.0000,47.0000,50.0000,,0.0834,,Enduro / offroad,Air,Chain,,,3.5000,
1670.0000,62.6000,134.0000,,319.0000,20.0600,709.0000,1689.0000,97.0000,113.0000,8.3000,0.1962,4000.0000,Custom / cruiser,Air,Belt,Carburettor,,3.9000,2005.0000
991.0000,82.5000,,,137.0000,13.0000,,1375.0000,94.0000,71.5000,9.2000,0.6022,,Naked bike,,,Injection,,3.5000,2005.0000
942.0000,,55.0000,,198.0000,22.0000,860.0000,1570.0000,100.0000,60.0000,11.5000,0.4876,,Enduro / offroad,Liquid,Chain,Carburettor,,3.9000,
803.0000,73.0000,69.0000,206.0000,179.0000,15.0000,770.0000,1440.0000,88.0000,66.0000,10.4000,0.4078,8250.0000,Naked bike,Air,Chain,Injection,,3.7000,2004.0000
249.0000,,21.6000,136.0000,137.0000,9.4600,686.0000,1491.0000,49.0000,66.0000,10.0000,0.1679,,Custom / cruiser,Air,Chain,Carburettor,Yamaha,3.8000,
400.0000,,,,200.9000,3.7000,749.0000,1565.0000,83.0000,73.0000,10.6000,,,Scooter,Liquid,Belt,,,3.8000,
49.5000,5.0000,4.9000,,87.0000,,,,,,,0.0570,7000.0000,Scooter,Air,Shaft,,Kymco,3.8000,2005.0000
49.0000,,3.5000,48.3000,64.9000,3.4000,,,,,10.0000,0.0310,,Sport,Air,,,Tomos,2.9000,
124.0000,10.5000,9.3000,,152.5000,,,,,,,0.0685,9000.0000,Custom / cruiser,Oil & air,,,,3.1000,2005.0000
110.0000,,6.0000,85.0000,90.0000,3.0000,,,,,,0.0778,,Allround,Air,Chain,Injection,Zongshen,3.2000,
1507.7000,,,,281.0000,17.0300,,1666.0000,97.0000,102.0000,9.2000,,,Custom / cruiser,Oil & air,Belt,Injection,,3.8000,
107.0000,7.0000,6.2000,,60.0000,,,990.0000,,,,0.1162,8500.0000,Enduro / offroad,Air,Chain,,,,2005.0000
199.0000,,15.0000,,118.0000,7.5000,,1375.0000,,,,0.1364,,Sport,Air,,Carburettor,,3.5000,
124.1000,,9.6000,,153.0000,,,,,,,0.0815,,Custom / cruiser,Air,,,,3.4000,
997.6000,,101.0000,,185.0000,18.0000,820.0000,1415.0000,97.0000,67.5000,11.4000,0.7027,,Sport,Liquid,Chain,Injection,Aprilia,3.8000,
124.0000,,9.5000,,131.0000,,,,,,,0.0818,,Sport,Air,,,Kymco,3.1000,
49.0000,3.1000,4.7000,,64.9000,3.4800,,,,,10.0000,0.0475,5700.0000,Sport,Air,,,,3.8000,2005.0000
125.0000,,9.1000,,111.0000,,,,,,,0.0797,,Scooter,Air,Shaft,,,2.6000,
49.3000,,,72.4000,91.6000,4.9200,,,,,,0.0535,,Scooter,Air,Belt,Carburettor,,3.1000,
49.7000,,,,35.0000,2.8000,734.0000,,39.0000,41.3000,9.0000,0.2571,,Enduro / offroad,Air,Chain,Carburettor,,3.9000,
997.6000,138.7000,107.0000,,185.0000,18.0000,810.0000,1418.0000,97.0000,67.5000,11.8000,0.7498,9500.0000,Sport,Liquid,Chain,Injection,,3.8000,2004.0000
125.0000,10.1000,9.8000,,114.0000,8.0000,800.0000,1350.0000,52.4000,57.8000,9.6000,0.0882,8000.0000,Scooter,Air,Belt,Carburettor,Malaguti,3.4000,2005.0000
645.0000,,,,169.0000,17.0000,800.0000,1430.0000,81.0000,62.6000,11.5000,,,Sport,Liquid,Chain,Injection,Suzuki,3.8000,2005.0000
124.9000,,,106.0000,120.0000,7.0000,750.0000,1350.0000,56.0000,50.7000,11.5000,0.1025,,Scooter,Air,Belt,Carburettor,,3.6000,
79.0000,,,,59.9000,2.4900,775.0000,1181.0000,47.0000,45.6000,7.0000,,,Enduro / offroad,Air,Chain,,,3.5000,
150.0000,,12.0000,,118.0000,8.0000,800.0000,1320.0000,57.5000,57.8000,10.6000,0.1036,,Scooter,Liquid,Belt,Carburettor,,3.4000,
1507.7000,,,,281.0000,17.0300,673.0000,1666.0000,97.0000,102.0000,9.2000,,,Custom / cruiser,Oil & air,Belt,Injection,,3.6000,
150.0000,10.7000,10.2000,90.0000,95.0000,8.5000,800.0000,1385.0000,57.0000,48.8000,9.4000,0.1128,9500.0000,Enduro / offroad,Air,Chain,Carburettor,Power Chief,,2005.0000
49.5000,,5.5000,,95.5000,,,,,,,0.0533,,Scooter,Air,Shaft,,,3.0000,
124.1000,7.6000,8.9000,,142.0000,14.0000,,,56.5000,49.5000,,0.0535,8500.0000,Enduro / offroad,Air,Chain,,,2.3000,2005.0000
251.0000,,21.8000,,158.0000,,,,,,,0.1230,,Scooter,Liquid,,,Kymco,3.0000,
49.7000,,,,83.0000,,920.0000,1970.0000,40.3000,39.0000,,,,Enduro / offroad,Liquid,Chain,Carburettor,,3.8000,2005.0000
349.0000,,,,133.0000,10.5000,870.0000,1410.0000,79.0000,71.2000,9.5000,,,Enduro / offroad,Air,Chain,Carburettor,Beta,3.9000,2004.0000
150.0000,10.9000,11.5000,,118.8000,,,,,,,0.0914,7500.0000,Scooter,Air,Shaft,,Kymco,2.5000,2005.0000
448.6000,,,,109.0000,,920.0000,1485.0000,94.5000,64.0000,,,,Enduro / offroad,Liquid,Chain,Injection,,3.7000,
997.6000,114.0000,95.5000,,185.0000,21.0000,820.0000,1435.0000,97.0000,67.5000,11.8000,0.6162,9250.0000,Sport,Liquid,Chain,Injection,,3.8000,2004.0000
120.4000,,9.5000,,120.0000,,,,,,,0.0738,,Scooter,Air,Chain,,,3.5000,
150.0000,,10.2000,85.0000,95.0000,8.5000,,1385.0000,57.0000,48.8000,9.4000,0.1128,,Enduro / offroad,Air,Chain,Carburettor,,,
125.0000,9.3000,9.3000,,118.8000,,,,,,,0.0779,7750.0000,Scooter,Air,Shaft,,,3.4000,2005.0000
49.2000,,,,84.0000,8.0000,,1240.0000,,,,,,Scooter,Air,,,Malaguti,3.4000,2005.0000
251.0000,19.4000,21.8000,,163.0000,,,,,,,0.1193,7500.0000,Scooter,Liquid,,,,3.7000,2005.0000
252.0000,26.8000,19.0000,144.8000,190.0000,,,,,,,0.1412,10500.0000,Custom / cruiser,Liquid,,,,3.6000,2005.0000
600.0000,,,,208.0000,20.0000,785.0000,1470.0000,62.6000,48.7000,11.3000,,,Sport,Oil & air,Chain,Carburettor,,3.7000,
123.7000,,,,107.0000,7.8000,800.0000,1960.0000,54.0000,54.0000,,,,Enduro / offroad,Air,Chain,Carburettor,Sherco,3.3000,2005.0000
49.2000,,,,69.0000,7.0000,,,,,,,,Scooter,Air,,,,3.5000,
49.0000,,,,45.8000,2.4900,719.0000,1110.0000,38.0000,43.0000,10.0000,,,Enduro / offroad,Air,Chain,Carburettor,Tomos,3.7000,2005.0000
49.5000,,6.0000,,120.0000,,,,,,,0.0469,,Scooter,Liquid,Shaft,,,3.2000,
124.0000,,11.0000,,142.0000,12.0000,,,53.7000,54.8000,11.0000,0.0849,,Scooter,Liquid,Belt,Carburettor,Malaguti,3.3000,
124.1000,,,,160.0000,17.3000,700.0000,1505.0000,56.5000,49.5000,11.5000,0.0825,,Custom / cruiser,Air,,Carburettor,Daelim,3.7000,
125.0000,,11.1000,,155.0000,,,,,,,0.0726,,Scooter,Liquid,Shaft,,Kymco,3.6000,
49.0000,7.1000,7.6000,,80.0000,6.4000,,1080.0000,,,7.1000,0.0888,,Scooter,Air,Belt,,,3.8000,2005.0000
49.4000,4.4000,4.9000,,97.0000,,,,,,,0.0456,6500.0000,Scooter,Air,Shaft,,,3.6000,2005.0000
149.4000,,12.3000,,158.5000,,,,,,,0.0888,,Custom / cruiser,Air,,,,3.7000,
150.0000,,12.7000,,138.0000,,,,,,,0.0884,,Scooter,Liquid,Shaft,,,3.7000,
150.0000,11.9000,11.1000,,142.0000,,,,,,,0.0840,8500.0000,Enduro / offroad,Air,,,Kymco,3.5000,2005.0000
599.0000,,,,186.9000,5.0000,813.0000,1415.0000,62.0000,49.6000,12.0000,,,Sport,Liquid,Chain,Carburettor,Yamaha,3.9000,
125.0000,,10.8000,,129.0000,,,1305.0000,,,,0.0880,,Naked bike,Air,Chain,Carburettor,Bajaj,3.9000,
346.0000,18.0000,27.0000,100.0000,163.0000,,760.0000,1370.0000,70.0000,90.0000,7.3000,0.1104,5626.0000,Naked bike,Air,Chain,Carburettor,Enfield,3.7000,2004.0000
600.0000,,68.5000,,162.0000,,820.0000,1380.0000,65.5000,44.5000,12.4000,0.7593,,Sport,Liquid,Chain,Injection,Yamaha,3.9000,
654.0000,,43.0000,,131.0000,9.0000,910.0000,1510.0000,102.0000,80.0000,11.7000,0.2456,,Super motard,Liquid,Chain,Carburettor,,3.5000,
997.6000,130.0000,99.0000,,187.0000,20.0000,825.0000,1415.0000,,,,0.6952,9500.0000,Sport,,,,Aprilia,3.7000,2003.0000
647.0000,,68.1000,,240.0000,17.0000,,1435.0000,,,,0.3292,,Sport,Liquid,Chain,,,3.5000,
79.0000,,,,58.0000,4.1000,685.0000,1050.0000,49.0000,42.0000,6.8000,,,Enduro / offroad,Air,Chain,Carburettor,,3.7000,2004.0000
249.0000,,28.7000,,93.0000,,,,,,,0.4624,,Enduro / offroad,Liquid,Chain,,Kawasaki,3.4000,
149.4000,11.4000,,,149.0000,,,,,,,0.0765,,Sport,,Chain,,,3.1000,2004.0000
223.0000,,18.4000,125.0000,150.0000,15.0000,,1355.0000,,,,0.1133,,Sport,Air,Chain,Carburettor,,3.8000,
249.0000,,,,115.0000,10.5000,890.0000,1455.0000,73.0000,59.6000,10.4000,,,Enduro / offroad,Oil & air,Chain,Carburettor,Suzuki,3.0000,2004.0000
395.0000,33.5000,36.3000,,197.0000,14.0000,750.0000,1565.0000,83.0000,73.0000,10.6000,0.1702,7250.0000,Scooter,Liquid,,Injection,MBK,2.1000,2004.0000
49.7000,,,,89.0000,9.5000,880.0000,1340.0000,,,,,,Super motard,,,,Aprilia,3.9000,2003.0000
599.0000,,54.1000,,208.0000,20.0000,,1440.0000,62.6000,48.7000,11.3000,0.3726,,Naked bike,Air,Chain,Carburettor,Suzuki,3.6000,
499.0000,22.0000,35.0000,120.0000,168.0000,14.5000,760.0000,1370.0000,84.0000,90.0000,6.0000,0.1310,5500.0000,Naked bike,Air,Chain,Carburettor,,3.6000,2004.0000
49.7000,,,,92.0000,9.5000,,1360.0000,,,,,,Enduro / offroad,,,,,3.9000,
124.0000,,,,87.0000,,992.0000,1438.0000,54.0000,54.5000,8.7000,,,Enduro / offroad,Liquid,,,,3.8000,2004.0000
1552.0000,,,,290.0000,17.0000,700.0000,1705.0000,102.0000,95.0000,9.0000,,,Custom / cruiser,Liquid,Shaft,Injection,,3.8000,
805.0000,,64.0000,167.0000,235.0000,15.0000,720.0000,1600.0000,,,,0.2340,,Custom / cruiser,Liquid,Chain,Injection,,3.9000,
124.0000,,9.4000,,144.0000,,670.0000,1530.0000,41.0000,47.0000,11.0000,0.0894,,Custom / cruiser,Air,Chain,,Yamaha,3.7000,
1063.0000,61.7000,85.0000,,272.0000,,710.0000,1645.0000,95.0000,75.0000,8.3000,0.2268,5750.0000,Custom / cruiser,Air,,Carburettor,,3.7000,2004.0000
1299.0000,,,,217.0000,21.0000,805.0000,1485.0000,81.0000,63.0000,11.0000,,,Sport,Liquid,Chain,Injection,,3.9000,
449.0000,,,,105.5000,,998.0000,1485.0000,95.0000,63.4000,12.5000,,,Enduro / offroad,Liquid,,,,3.7000,
625.0000,53.6000,55.0000,,158.0000,28.0000,945.0000,1510.0000,101.0000,78.0000,11.5000,0.3395,7000.0000,Enduro / offroad,Liquid,Chain,Carburettor,,4.1000,2004.0000
805.0000,,,,201.0000,12.0000,700.0000,1560.0000,83.0000,74.4000,10.0000,,,Custom / cruiser,Liquid,Shaft,Carburettor,,4.0000,2004.0000
649.0000,39.4000,50.9000,,220.0000,,695.0000,1610.0000,81.0000,63.0000,9.0000,0.1792,6500.0000,Custom / cruiser,Air,,,,3.9000,2004.0000
625.0000,,45.0000,,132.0000,9.0000,980.0000,1510.0000,101.0000,78.0000,11.5000,0.4545,,Enduro / offroad,Liquid,Chain,Carburettor,,3.9000,
559.0000,41.6000,48.0000,,153.0000,,890.0000,1480.0000,95.0000,84.0000,8.5000,0.2717,6500.0000,Enduro / offroad,Air,Chain,Injection,,3.7000,2004.0000
111.0000,6.3000,6.9000,,64.0000,,,,,,,0.0984,,Enduro / offroad,Air,,,Kawasaki,3.3000,2004.0000
199.0000,,,,113.0000,13.0000,810.0000,1405.0000,66.0000,58.2000,9.4000,,,Enduro / offroad,,Chain,Carburettor,,3.0000,
124.7000,,,,150.0000,14.0000,,1490.0000,,,,,,Custom / cruiser,Oil & air,,,Hyosung,2.6000,2004.0000
998.0000,,,,168.0000,18.0000,830.0000,1410.0000,73.0000,59.0000,12.0000,,,Sport,Liquid,Chain,Injection,,3.9000,2004.0000
625.0000,53.6000,55.0000,,149.0000,12.0000,910.0000,1510.0000,101.0000,78.0000,11.7000,0.3600,7000.0000,Super motard,Liquid,Chain,Carburettor,,3.3000,2004.0000
998.0000,,,,170.0000,17.0000,820.0000,1385.0000,76.0000,55.0000,,1.0294,,Sport,Liquid,Chain,Injection,Kawasaki,3.9000,
124.0000,41.0000,26.5000,,87.0000,,,,,,,0.4713,,Enduro / offroad,Liquid,Chain,,,3.9000,2004.0000
123.7000,,,,107.0000,,800.0000,,54.0000,54.0000,10.0000,,,Enduro / offroad,Air,Chain,Carburettor,Sherco,2.8000,2004.0000
156.8000,17.2000,,100.0000,148.0000,12.5000,,1335.0000,,,,0.1159,8000.0000,Naked bike,Air,Chain,Carburettor,Hero Honda,3.9000,2004.0000
124.0000,,9.7000,,118.0000,,805.0000,1350.0000,57.0000,48.8000,10.0000,0.1000,,Enduro / offroad,Air,Chain,,,3.5000,
647.0000,,,,220.0000,15.0000,,1700.0000,,,,,,Custom / cruiser,Liquid,Belt,,,3.6000,2004.0000
1164.0000,,112.0000,228.0000,223.0000,19.0000,790.0000,1460.0000,,,,0.5471,,Naked bike,Liquid,Chain,Injection,Kawasaki,3.6000,
264.0000,15.2000,21.6000,,164.0000,11.7000,822.0000,1565.0000,71.0000,66.8000,10.0000,0.0927,7500.0000,Scooter,,,Carburettor,Yamaha,3.5000,2004.0000
1360.0000,,,,243.0000,13.0000,735.0000,1620.0000,94.0000,98.0000,9.3000,,,Custom / cruiser,Oil & air,Shaft,Carburettor,,3.6000,2004.0000
125.0000,,,115.0000,105.0000,10.0000,,,,,,0.0857,,Naked bike,Air,Chain,Carburettor,,3.2000,
199.4000,,,,101.0000,9.5000,940.0000,1475.0000,62.5000,65.0000,,,,Enduro / offroad,Liquid,Chain,Carburettor,GAS GAS,4.1000,
124.0000,12.6000,,,99.0000,9.0000,910.0000,1410.0000,,,,0.1273,8500.0000,Enduro / offroad,,,,,3.2000,2003.0000
644.0000,,,,112.0000,9.0000,870.0000,1490.0000,100.0000,82.0000,11.7000,,,Super motard,Liquid,Chain,Carburettor,,3.6000,
996.0000,,,,207.0000,22.0000,840.0000,1535.0000,98.0000,66.0000,11.3000,,,Allround,Liquid,Chain,Injection,Suzuki,4.1000,
449.0000,,47.6000,,205.0000,,795.0000,1575.0000,66.0000,73.0000,11.0000,0.2132,,Scooter,Liquid,,Injection,,3.3000,
651.8000,,,,161.0000,22.0000,845.0000,1480.0000,,,,,,Enduro / offroad,,,,,3.7000,2003.0000
124.0000,,9.4000,,134.0000,10.5000,774.0000,1480.0000,53.7000,54.8000,11.0000,0.0850,,Scooter,Liquid,,,,3.8000,
124.0000,,,,130.0000,7.0000,,1360.0000,,,,,,Scooter,Air,,,,3.2000,2004.0000
652.0000,,,,160.0000,10.5000,700.0000,1480.0000,94.0000,94.0000,8.5000,,,Custom / cruiser,Air,Belt,Carburettor,,3.4000,
294.7000,,,,102.0000,9.5000,940.0000,1475.0000,72.0000,72.0000,,,,Enduro / offroad,Liquid,Chain,Carburettor,,4.2000,2004.0000
749.0000,,,,163.0000,17.0000,825.0000,1396.0000,72.0000,46.0000,12.3000,,,Sport,Liquid,Chain,Injection,Suzuki,3.8000,
600.0000,96.6000,63.1000,,186.0000,,795.0000,1440.0000,65.5000,44.5000,12.2000,0.5191,12000.0000,Naked bike,Liquid,,,,4.0000,2004.0000
125.0000,,,108.0000,125.0000,8.3000,,1385.0000,57.0000,48.8000,10.5000,0.0912,,Scooter,Liquid,,,,3.1000,
510.4000,,43.0000,,107.5000,7.0000,855.0000,1481.0000,95.0000,72.0000,11.0000,,,Super motard,Liquid,Chain,Carburettor,KTM,3.8000,2004.0000
638.0000,,,,238.0000,15.0000,750.0000,1595.0000,75.5000,71.3000,11.2000,,,Scooter,Liquid,Shaft,Injection,Suzuki,3.9000,
123.7000,9.7000,9.9000,,84.0000,,775.0000,1250.0000,54.0000,54.0000,10.0000,0.1149,8000.0000,Enduro / offroad,Air,Chain,,Yamaha,3.4000,2004.0000
257.0000,,,,150.0000,12.2000,,,70.0000,57.8000,,,,Scooter,Liquid,,,,3.8000,2004.0000
750.0000,,,,211.0000,20.0000,790.0000,1465.0000,70.0000,48.7000,10.7000,,,Sport,Oil & air,Chain,Carburettor,,3.3000,2004.0000
599.9000,,58.0000,200.0000,191.0000,19.0000,785.0000,1480.0000,65.0000,45.2000,11.6000,0.4002,,Naked bike,Liquid,Chain,Carburettor,,,
151.1000,,,,135.0000,11.0000,,,57.7000,57.8000,,,,Scooter,,,,Linhai,3.1000,
1131.0000,115.0000,105.0000,219.0000,275.0000,14.0000,660.0000,1710.0000,100.0000,72.0000,11.3000,0.4182,8250.0000,Custom / cruiser,Liquid,Chain,Injection,Harley-Davidson,3.6000,2004.0000
645.0000,,,,169.0000,17.0000,800.0000,1430.0000,81.0000,62.6000,11.5000,,,Sport,Liquid,Chain,Injection,Suzuki,3.7000,2004.0000
659.0000,,58.4000,,173.0000,,875.0000,1485.0000,100.0000,84.0000,10.0000,0.2736,,Super motard,Liquid,,,Yamaha,3.5000,
487.0000,,,,180.0000,20.0000,790.0000,1405.0000,74.0000,56.6000,9.0000,,,Sport,Air,Chain,Carburettor,,3.4000,
152.0000,15.0000,,100.0000,135.0000,11.0000,,,,,,0.1111,,Scooter,Oil & air,,,Jincheng,2.7000,2004.0000
120.4000,,9.5000,,120.0000,,,,,,,0.0738,,Scooter,Air,,,,3.4000,
251.0000,19.0000,,,158.0000,,,1435.0000,,,,0.1205,,Scooter,,,Carburettor,,3.9000,2004.0000
124.8000,,,,101.4000,9.0000,925.0000,1471.0000,54.0000,54.5000,11.0000,,,Enduro / offroad,Liquid,Chain,Carburettor,KTM,3.6000,
124.1000,,9.5000,,131.0000,,,,,,,0.0818,,Naked bike,Air,,,,2.8000,
449.3000,,,,109.0000,,930.0000,1490.0000,100.0000,57.2000,12.7000,,,Enduro / offroad,Liquid,Chain,Carburettor,,3.9000,2004.0000
49.5000,2.8000,,50.0000,72.0000,2.4000,,,,,,0.0389,,Sport,Air,,,,3.6000,2004.0000
1442.2000,,115.0000,,313.4000,19.3000,711.0000,1626.0000,95.3000,101.6000,8.9000,,,Custom / cruiser,Air,Belt,Carburettor,,3.6000,2004.0000
